,word_upper,word_lower,pos,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,num_meanings_human,num_synonyms_human,num_meanings_wordnet,num_synonyms_wordnet,log_subtlex_frequency,log_subtlex_cd,google_ngram_frequency,concreteness,imageability,familiarity,valence,arousal,glove_distinctiveness,log_topic_variability,log_document_frequency,log_orthographic_neighborhood_size,log_phonological_neighborhood_size,num_ratings_meanings,num_ratings_synonyms,Word,pos_ntlk,pos_category,num_meanings_human_demean,num_synonyms_human_demean,num_meanings_wordnet_demean,num_synonyms_wordnet_demean,log_subtlex_frequency_demean,log_subtlex_cd_demean,google_ngram_frequency_demean,arousal_demean,concreteness_demean,familiarity_demean,imageability_demean,valence_demean,glove_distinctiveness_demean,log_topic_variability_demean,log_document_frequency_demean,log_orthographic_neighborhood_size_demean,log_phonological_neighborhood_size_demean,acc_demean,num_meanings_human_zscore,num_synonyms_human_zscore,num_meanings_wordnet_zscore,num_synonyms_wordnet_zscore,log_subtlex_frequency_zscore,log_subtlex_cd_zscore,google_ngram_frequency_zscore,arousal_zscore,concreteness_zscore,familiarity_zscore,imageability_zscore,valence_zscore,glove_distinctiveness_zscore,log_topic_variability_zscore,log_document_frequency_zscore,log_orthographic_neighborhood_size_zscore,log_phonological_neighborhood_size_zscore,acc_zscore
1227,BLADE,blade,n,0.7590361445783133,54,27,72,13,0.1529411764705882,0.6666666666666666,1.896551724137931,2.925925925925926,9,14,2.8222,2.5944,-11.148561440349935,4.46153846153846,4.7037037037037,4.75862068965517,2.31034482758621,3.86363636363636,0.0841687565211285,2.611906,4.934474,2.19722457733622,2.8903717578961645,29.0,27.0,blade,NN,NOUN,0.4801503292864706,1.2115683553434715,5.735893788525368,5.2769084874348025,0.7430497866287338,0.708825272641062,1.7149277863186967,0.8898675712883692,1.278303506102894,0.27402061748388373,1.6579742689658747,-0.713536901346941,-0.011878551081164104,0.19610796339677883,1.0228338191800872,1.29478597604532,1.6912894625391788,-0.03770144378054341,1.4458833899995276,1.1992216790861572,1.350932935062485,0.45792359895892787,1.0532985622039666,1.1079810099243197,0.9170010078271051,1.3227651402484306,1.3209700143995322,0.4913724302617426,1.5911352303653277,-0.915633816590975,-0.4271447467729107,0.2581781142995916,0.7812376425854989,1.4293347583040394,1.4865852690544537,-0.6383820514326494
1228,RUCKUS,ruckus,n,0.8059701492537313,42,21,66,5,0.0704225352112676,0.6666666666666666,1.1851851851851851,3.1578947368421053,1,6,1.8808,1.7924,-14.699866709004516,2.36,2.5,4.40740740740741,2.07407407407407,4.1,0.1114622843833336,,,0.0,0.0,27.0,19.0,ruckus,NN,NOUN,-0.23121620966627532,1.4435371662596508,-2.2641062114746324,-2.7230915125651975,-0.19835021337126624,-0.09317472735893784,-1.8363774823358838,1.1262312076520087,-0.823234955435566,-0.0771926647638761,-0.545729434737825,-0.949807654859081,0.015414976781040993,,,-0.9024386012909,-1.1990822953569857,0.009232560894874675,-0.6962646001970277,1.4288265756614371,-0.5332483065986084,-0.23630651710136794,-0.2811682316802723,-0.14564354926839085,-0.9819422225747678,1.674113575332442,-0.8507124370261915,-0.13842150868679295,-0.5237290747583861,-1.218824151076503,0.5543122480728327,,,-0.996216273518872,-1.0539520975821157,0.15633091396591603
1229,ENTRY,entry,n,0.7933333333333333,48,24,71,7,0.0897435897435897,0.6666666666666666,1.8928571428571428,3.347826086956522,6,22,2.7931,2.6532,-10.096006769830336,3.32,3.11538461538462,4.96428571428571,3.28571428571429,2.6,0.0531419632717145,3.01021,5.655992,1.0986122886681098,1.3862943611198906,28.0,23.0,entry,NN,NOUN,0.47645574800568236,1.6334685163740674,2.7358937885253676,13.276908487434802,0.7139497866287337,0.7676252726410622,2.7674824568382963,-0.3737687923479909,0.13676504456443395,0.47968564211442377,0.06965518064679488,0.26183255678113904,-0.042905344330578105,0.5944119633967788,1.7443518191800877,0.19617368737720975,0.18721206576290483,-0.0034042550255233284,1.4347578458083297,1.616822400734584,0.644364969439575,1.1521537150192236,1.0120483139545173,1.1998926359598954,1.4798198631513322,-0.5555976473160628,0.14132991267340778,0.8601699459395301,0.06684712421604998,0.3359920738797475,-1.5428474663336877,0.7825493527583028,1.332331095728115,0.21655924239258353,0.16455296702112635,-0.05764276083015738
1230,EMORY,emory,,0.7848101265822784,50,25,74,9,0.108433734939759,0.6666666666666666,1.5,0.9230769230769232,0,0,2.0086,1.3979,-13.539543233044297,3.04,2.23076923076923,2.91666666666667,3.07692307692308,2.71428571428571,0.0571087767946608,0.693147,1.386294,1.0986122886681098,0.0,20.0,13.0,emory,NN,NOUN,0.08359860514853956,-0.7912806475055313,-3.2641062114746324,-8.723091512565198,-0.07055021337126632,-0.4876747273589379,-0.676054006375665,-0.259483078062281,-0.14323495543556586,-1.5679334055046161,-0.814960203968595,0.05304134798992921,-0.0389385308076318,-1.722651036603221,-2.5253461808199127,0.19617368737720975,-1.1990822953569857,-0.011927461776578219,0.25174164681096317,-0.78321697867468,-0.768770961806245,-0.7569791041465898,-0.10000734761568167,-0.7622955300682968,-0.36149755700373787,-0.3857148874952308,-0.1480157726556418,-2.8116105095511155,-0.7821061618097008,0.06806438714728028,-1.4002035069672054,-2.2678874866830707,-1.928852429417647,0.21655924239258353,-1.0539520975821157,-0.20196249145360362
1231,DOORWAY,doorway,n,0.76,48,24,66,12,0.1538461538461538,0.6666666666666666,1.1724137931034482,1.809523809523809,1,4,2.2175,2.1761,-11.185236597214097,4.36,4.66666666666667,4.92592592592593,3.2962962962963,2.375,0.1284029251384654,3.262893,5.4161,0.6931471805599453,1.0986122886681098,29.0,21.0,doorway,NN,NOUN,-0.24398760174801226,0.09516623894135456,-2.2641062114746324,-4.7230915125651975,0.13834978662873354,0.2905252726410621,1.6782526294545352,-0.598768792347991,1.1767650445644344,0.44132585375464384,1.6209372319288446,0.27241456736314884,0.032355617536172804,0.847094963396779,1.5044598191800875,-0.20929142073095475,-0.10047000668887596,-0.036737588358856654,-0.7347232714752425,0.09419643254318232,-0.5332483065986084,-0.4098640461164419,0.19611556851180642,0.4541267043004908,0.8973901786861029,-0.8900543307133387,1.2160424581813074,0.7913833611790613,1.5555912924640956,0.34957125488373114,1.1634863515538514,1.1152090740954288,1.1491022495159782,-0.23104011612736028,-0.08830968041464136,-0.622061509307989
1232,SYNAPSE,synapse,n,0.7784810126582279,48,24,75,11,0.127906976744186,0.6666666666666666,1.1111111111111112,0.6,1,1,1.5798,0.8451,-13.385172046923632,3.14814814814815,2.83333333333333,3.53846153846154,3.21428571428571,3.08695652173913,0.0584680404836163,0.510826,2.484907,0.0,0.6931471805599453,27.0,25.0,synapse,NN,NOUN,-0.3052902837403493,-1.1143575705824547,-2.2641062114746324,-7.7230915125651975,-0.49935021337126617,-1.0404747273589379,-0.5216828202550001,0.11318772939113897,-0.035086807287415755,-0.9461385337097461,-0.21239610140449505,0.19040398535255898,-0.037579267118676304,-1.904972036603221,-1.4267331808199124,-0.9024386012909,-0.5059351147970405,-0.018256575700628774,-0.9193248936106723,-1.1030015359863146,-0.5332483065986084,-0.6702003396390528,-0.7078460572158106,-1.6263898646340456,-0.27895266247147993,0.1682506336596831,-0.036257915359234325,-1.6966109884070408,-0.20383363364723883,0.2443326021028402,-1.3513252944436953,-2.5079149244367227,-1.0897348580786528,-0.996216273518872,-0.4446995652804947,-0.3091306082531906
1233,THROATS,throats,n,0.7883597883597884,62,31,87,9,0.09375,0.6666666666666666,1.2592592592592593,0.6956521739130435,4,5,2.2601,2.1875,-13.29330858161428,4.53846153846154,4.43478260869565,4.96428571428571,2.89285714285714,2.38888888888889,0.1258331762116725,2.981042,3.7612,1.0986122886681098,1.0986122886681098,27.0,23.0,throats,NNS,NOUN,-0.15714213559220114,-1.018705396669411,0.7358937885253676,-3.7230915125651975,0.18094978662873373,0.30192527264106217,-0.42981935494564816,-0.5848799034591008,1.3552265830259742,0.47968564211442377,1.3890531739578247,-0.13102458607601086,0.0297858686093799,0.565243963396779,-0.1504401808199125,0.19617368737720975,-0.10047000668887596,-0.008377799999068292,-0.4732043067833826,-1.008324120467549,0.17331965902430166,-0.32308528160890493,0.25650252986667027,0.47194630526657183,-0.22983170767489625,-0.8694088564295543,1.4004605872921319,0.8601699459395301,1.3330553334302464,-0.1681350208931908,1.071079900034232,0.7441493861916512,-0.11490579408891403,0.21655924239258353,-0.08830968041464136,-0.14185762171415114
1234,CONTRADICTING,contradicting,v,0.7086092715231788,48,24,59,20,0.2531645569620253,0.6666666666666666,1.3076923076923077,2.227272727272727,4,11,1.2041,1.1761,-13.872199780134896,1.76923076923077,1.69230769230769,4.70833333333333,1.96153846153846,3.13636363636364,0.1030389514704127,,,,,26.0,22.0,contradicting,VBG,VERB,-0.10870908715915273,0.5129151566902725,0.7358937885253676,2.2769084874348025,-0.8750502133712663,-0.7094747273589379,-1.0087105534662637,0.16259484401564883,-1.4140041862047958,0.22373326116204417,-1.353421742430135,-1.062343267394691,0.006991643868120095,,,,,-0.0881283168356779,-0.32735719185907636,0.5076882148019387,0.17331965902430166,0.19758730543631695,-1.2404136952679763,-1.1089961874609942,-0.5393746614369125,0.24169303229765027,-1.4612000368413285,0.4011973890032001,-1.29886033591233,-1.3632335182919517,0.2514148341130726,,,,,-1.4922382288155345
1235,ROCKY,rocky,s,0.7990430622009569,68,34,99,8,0.0747663551401869,0.6666666666666666,2.3846153846153846,2.7142857142857144,4,13,2.9074,2.3674,-11.604754238807894,3.30769230769231,4.11538461538461,4.75,2.5,3.36363636363636,0.1365139954269703,3.155226,5.765191,1.3862943611198906,2.4849066497880004,26.0,21.0,rocky,NN,NOUN,0.9682139897639241,0.9999281437032599,0.7358937885253676,4.2769084874348025,0.8282497866287337,0.4818252726410621,1.2587349878607377,0.38986757128836924,0.12445735225674426,0.2653999278287138,1.0696551806467847,-0.523881728933151,0.04046668782467769,0.7394279633967789,1.8535508191800871,0.48385575982899054,1.2858243544310146,0.002305473842100225,2.9155963046931452,0.9897382200258776,0.17331965902430166,0.3711448344513909,1.1740724849136936,0.7531521134944629,0.6730669720695932,0.5795280660322621,0.1286114210105951,0.4759138517602828,1.0265334475494918,-0.6722621156661165,1.4551550105315056,0.9734643812700137,1.4157369899535122,0.5341360412641514,1.1301953841886008,0.039037579818197624
1236,CHOPPERS,choppers,n,0.7906976744186046,54,27,82,9,0.0989010989010989,0.6666666666666666,2.3703703703703702,2.0,4,11,2.2227,2.0645,-14.799147030628028,3.5,4.15384615384615,4.5,3.03846153846154,3.95454545454545,0.0943911429448483,,,1.6094379124341005,1.791759469228055,27.0,22.0,choppers,NNS,NOUN,0.9539689755189098,0.2856424294175455,0.7358937885253676,2.2769084874348025,0.14354978662873386,0.17892527264106195,-1.935657803959396,0.9807766621974592,0.3167650445644341,0.0153999278287138,1.1081167191083248,0.01457980952838911,-0.001656164657444309,,,0.7069993111432005,0.5926771738710692,-0.006039913940252051,2.87270009442129,0.2827315456974343,0.17331965902430166,0.19758730543631695,0.20348674689315172,0.27968218957990887,-1.0350290963851156,1.457899153742278,0.3273378532420828,0.027615075217818575,1.0634444599853954,0.01870928695971866,-0.05955457263976054,,,0.7804677438664335,0.5209428518869795,-0.10227122001212616
1237,SNIFFER,sniffer,n,0.7988505747126436,56,28,83,7,0.0777777777777777,0.6666666666666666,1.4230769230769231,1.45,1,1,1.2553,1.1761,-15.33931561810722,2.92,3.23076923076923,4.25,2.71428571428571,2.5,0.0550198410089917,,,,,26.0,20.0,sniffer,NN,NOUN,0.00667552822546269,-0.26435757058245457,-2.2641062114746324,-7.7230915125651975,-0.8238502133712662,-0.7094747273589379,-2.475826391438588,-0.47376879234799096,-0.26323495543556596,-0.2346000721712862,0.18503979603140497,-0.309596014647441,-0.0410274665933009,,,,,0.002112986353786983,0.020102111342947475,-0.2616635935354671,-0.5332483065986084,-0.6702003396390528,-1.1678359388978112,-1.1089961874609942,-1.3238664124905712,-0.7042450621592966,-0.2720210663680918,-0.42068370132464566,0.17758016152375086,-0.3972837003354334,-1.475320239731809,,,,,0.03577827340065558
1238,COMPASSIONATE,compassionate,v,0.7396449704142012,54,27,71,17,0.1931818181818181,0.6666666666666666,1.1538461538461535,3.25,2,6,1.9638,1.9395,-12.491661686743736,1.76,1.75,4.96296296296296,4.71428571428571,2.95,0.1013283175221429,1.975238,2.302585,0.0,0.0,26.0,20.0,compassionate,NN,NOUN,-0.2625552410053069,1.5356424294175455,-1.2641062114746324,-2.7230915125651975,-0.11535021337126627,0.05392527264106217,0.3718275399248956,-0.023768792347990786,-1.4232349554355659,0.47836289079167393,-1.295729434737825,1.690403985352559,0.005281009919850296,-0.44056003660322096,-1.6090551808199125,-0.9024386012909,-1.1990822953569857,-0.05709261794465548,-0.7906362627951091,1.51999322577221,-0.29772565139097174,-0.23630651710136794,-0.16351288443957568,0.08429182810972359,0.19882249944817115,-0.035331695364744654,-1.4707389055884408,0.8577979947408954,-1.2434938172584749,2.169181509417661,0.18990158223056772,-0.5800017373891453,-1.228991897492594,-0.996216273518872,-1.0539520975821157,-0.9667243190293633
1239,REEK,reek,n,0.8074534161490683,52,26,78,5,0.0602409638554216,0.6666666666666666,1.3703703703703705,2.5,5,16,1.6721,1.6335,-14.478487239226956,2.70833333333333,1.91666666666667,4.37037037037037,1.42857142857143,3.2,0.1193811834250333,,,2.4849066497880004,3.58351893845611,27.0,16.0,reek,NN,NOUN,-0.04603102448108998,0.7856424294175455,1.7358937885253676,7.2769084874348025,-0.40705021337126635,-0.2520747273589379,-1.614998012558324,0.22623120765200921,-0.47490162210223597,-0.11422970180091596,-1.129062768071155,-1.595310300361721,0.0233338758227407,,,1.5824680484971003,2.384436643099124,0.01071582779021163,-0.13861386666291511,0.7776362177273446,0.40884231423193834,0.6314811279740018,-0.5770076409469398,-0.3940237767692909,-0.8635668609310988,0.3362868417433396,-0.4907526261108889,-0.20483614224864458,-1.0835460967028965,-2.0471541923195584,0.8390705576322153,,,1.7469115571756069,2.095837801356075,0.1814464233076565
1240,RESPECTABLE,respectable,a,0.7236842105263158,48,24,62,18,0.225,0.6666666666666666,1.2222222222222223,2.6666666666666665,3,13,2.4609,2.3729,-12.048014522574515,1.71428571428571,2.39130434782609,4.96428571428571,4.21428571428571,1.77777777777778,0.1269007336811791,3.042536,4.234107,0.0,0.0,27.0,24.0,respectable,JJ,ADJ,-0.19417917262923812,0.952309096084212,-0.2641062114746324,4.2769084874348025,0.3817497866287338,0.4873252726410622,0.8154747040941164,-1.195991014570211,-1.468949241149856,0.47968564211442377,-0.654425086911735,1.190403985352559,0.030853426078886498,0.6267379633967791,0.32246681918008724,-0.9024386012909,-1.1990822953569857,-0.07305337783254084,-0.5847344534902048,0.9426044417373145,-0.06220299618333503,0.3711448344513909,0.5411434181309099,0.7617492893991512,0.4360481715192455,-1.7778097249159814,-1.5179790174789025,0.8601699459395301,-0.6280428055554975,1.5275652069793875,1.1094685521402123,0.8251068582174909,0.24629926475274314,-0.996216273518872,-1.0539520975821157,-1.2369808826496265
1241,ALIBIS,alibis,n,0.8291139240506329,50,25,81,2,0.0240963855421686,0.6666666666666666,1.1153846153846154,1.588235294117647,3,6,1.7709,1.7076,-15.27908567633195,2.6,1.7037037037037,3.74074074074074,3.0,3.26086956521739,0.0678043333267779,,,0.6931471805599453,0.6931471805599453,26.0,17.0,alibis,NN,NOUN,-0.301016779466845,-0.12612227646480756,-0.2641062114746324,-2.7230915125651975,-0.30825021337126635,-0.17797472735893782,-2.415596449663319,0.28710077286939883,-0.5832349554355658,-0.7438593314305462,-1.342025731034125,-0.023881728933150992,-0.0282429742755147,,,-0.20929142073095475,-0.5059351147970405,0.032376335691776226,-0.9064560305291159,-0.12483700773896252,-0.06220299618333503,-0.23630651710136794,-0.4369552517013876,-0.27819637048976475,-1.2916604398834977,0.42676787686530543,-0.6027018496012914,-1.333884912800037,-1.2879237396350272,-0.03064581322784295,-1.0155984524205366,,,-0.23104011612736028,-0.4446995652804947,0.5482143261435147
1242,ELECTROCUTE,electrocute,v,0.8,56,28,84,7,0.0769230769230769,0.6666666666666666,1.12,1.9130434782608696,2,3,1.4771,1.415,-16.868296103952755,3.80769230769231,3.65384615384615,4.625,1.26923076923077,4.63636363636364,0.0771612709622292,,,0.6931471805599453,0.0,25.0,23.0,electrocute,NN,NOUN,-0.29640139485146033,0.1986859076784151,-1.2641062114746324,-5.7230915125651975,-0.6020502133712662,-0.4705747273589378,-4.004806877284123,1.6625948440156493,0.6244573522567443,0.1403999278287138,0.6081167191083252,-1.754650959702381,-0.0188860366400634,,,-0.20929142073095475,-1.1990822953569857,0.0032624116411433812,-0.8925576584010347,0.19666116795310212,-0.29772565139097174,-0.49664281062397886,-0.8534268302473714,-0.7355661286191753,-2.1414382412601447,2.4714042549461563,0.6453001448124697,0.2517644634890507,0.58360129831867,-2.2516253216680195,-0.6791292374838377,,,-0.23104011612736028,-1.0539520975821157,0.05524098886540969
1243,TRAPPER,trapper,n,0.7515923566878981,48,24,70,15,0.1764705882352941,0.6666666666666666,1.6153846153846154,1.619047619047619,1,1,1.9294,1.6812,-14.377490604885722,3.65384615384615,3.57692307692308,4.25,2.42307692307692,3.18181818181818,0.0793177066594312,2.229118,2.70805,1.6094379124341005,2.302585092994046,26.0,21.0,trapper,NN,NOUN,0.19898322053315498,-0.09530995153483546,-2.2641062114746324,-7.7230915125651975,-0.14975021337126626,-0.2043747273589378,-1.51400137821709,0.20804938947018892,0.4706111984105843,-0.2346000721712862,0.5311936421852552,-0.6008048058562312,-0.016729600942861397,-0.18668003660322086,-1.2035901808199125,0.7069993111432005,1.1035027976370602,-0.04514523167095852,0.599200950012987,-0.09433868061106877,-0.5332483065986084,-0.6702003396390528,-0.21227606450078007,-0.3194628148322679,-0.8095622455665856,0.3092600390445667,0.4863189990272712,-0.42068370132464566,0.5097792734468727,-0.7709723160412397,-0.6015852530770168,-0.24576615346355665,-0.9192988517494931,0.7804677438664335,0.9699410063519097,-0.7644244547839254
1244,PALETTE,palette,n,0.7716049382716049,50,25,75,12,0.1379310344827586,0.6666666666666666,1.793103448275862,1.4090909090909092,3,6,1.4771,1.415,-12.997423784494345,3.36,3.74074074074074,4.37037037037037,3.44444444444444,3.0,0.0782743799723314,,,0.0,1.791759469228055,29.0,22.0,palette,NN,NOUN,0.37670205342440166,-0.30526666149154535,-0.2641062114746324,-2.7230915125651975,-0.6020502133712662,-0.4705747273589378,-0.13393455782571273,0.026231207652009036,0.17676504456443398,-0.11422970180091596,0.695011306002915,0.4205627155112892,-0.017772927629961202,,,-0.9024386012909,0.5926771738710692,-0.02513265008725174,1.134368152645989,-0.3021557939742778,-0.06220299618333503,-0.23630651710136794,-0.8534268302473714,-0.7355661286191753,-0.07161708235697811,0.03899201205687194,0.18266501057755777,-0.20483614224864458,0.6669928449331181,0.5396797889395059,-0.6391025824648863,,,-0.996216273518872,0.5209428518869795,-0.42556016724533685
1245,FABULOUS,fabulous,s,0.7832512315270936,65,33,94,11,0.1047619047619047,0.6632653061224489,1.3333333333333333,4.321428571428571,3,8,3.0199,2.8325,-12.53802594056218,1.76,2.60714285714286,4.96551724137931,4.60714285714286,4.41666666666667,0.105830134335244,2.838103,3.610918,0.0,0.0,27.0,28.0,fabulous,JJ,ADJ,-0.08306806151812718,2.6070710008461164,-0.2641062114746324,-0.7230915125651975,0.9407497866287335,0.9469252726410622,0.3254632861064515,1.4428978743186787,-1.4232349554355659,0.4809171692080234,-0.4385865775949651,1.5832611282097093,0.009782826732951402,0.4223049633967788,-0.30072218081991275,-0.9024386012909,-1.1990822953569857,-0.013486356831763024,-0.25014401336973807,2.5805032372648746,-0.06220299618333503,-0.06274898808629399,1.333545094125481,1.4801605704527296,0.17403074563914872,2.144830389002687,-1.4707389055884408,0.8623783142968886,-0.42090554011551373,2.0316923017523263,0.3517839018427048,0.5559687491554933,-0.22969077010500608,-0.996216273518872,-1.0539520975821157,-0.22835857933527426
1246,CARRIERS,carriers,n,0.723404255319149,61,31,75,21,0.21875,0.6630434782608695,2.0357142857142856,2.5217391304347827,11,24,2.1106,1.7482,-11.48749872133733,3.32,3.42307692307692,4.75,2.89285714285714,2.56,0.0732936321776603,2.642029,4.077537,1.3862943611198906,1.3862943611198906,28.0,23.0,carriers,NNS,NOUN,0.6193128908628251,0.8073815598523282,7.735893788525368,15.276908487434802,0.031449786628733545,-0.13737472735893785,1.375990505331302,-0.4137687923479909,0.13676504456443395,0.2653999278287138,0.3773474883390948,-0.13102458607601086,-0.022753675424632303,0.22623096339677895,0.1658968191800878,0.48385575982899054,0.18721206576290483,-0.07333333303970768,1.8649455545346445,0.7991538121634277,1.8219782454777584,1.3257112440342975,0.04458115140300558,-0.21473358108424853,0.7357654883287579,-0.6150566132533563,0.14132991267340778,0.4759138517602828,0.36213522370325846,-0.1681350208931908,-0.8182069396341803,0.2978353480107565,0.12671153172523858,0.5341360412641514,0.16455296702112635,-1.2417212416793952
1247,BEARSKIN,bearskin,n,0.7914438502673797,59,30,89,9,0.0918367346938775,0.6629213483146067,1.0769230769230769,0.1363636363636363,2,4,1.3424,1.1761,-15.542019696236538,4.78571428571429,4.73913043478261,4.42857142857143,3.21428571428571,2.66666666666667,0.0643667146074371,,,0.0,0.0,26.0,22.0,bearskin,NN,NOUN,-0.33947831792838357,-1.5779939342188183,-1.2641062114746324,-4.7230915125651975,-0.7367502133712662,-0.7094747273589379,-2.6785304695679066,-0.3071021256813209,1.6024793302787241,-0.05602864359985649,1.6934010000447852,0.19040398535255898,-0.0316805929948555,,,-0.9024386012909,-1.1990822953569857,-0.005293738091476929,-1.022275798263124,-1.5619131409595042,-0.29772565139097174,-0.4098640461164419,-1.0443687010102851,-1.1089961874609942,-1.4322557251007912,-0.456499370753902,1.6559660001611933,-0.10047028950859772,1.6251337796621703,0.2443326021028402,-1.139212920830159,,,-0.996216273518872,-1.0539520975821157,-0.08963655085082502
1248,ARID,arid,s,0.8166666666666667,59,30,88,3,0.0329670329670329,0.6629213483146067,1.2307692307692308,2.0,2,5,1.2304,1.2304,-12.45733825227902,3.07407407407407,2.83333333333333,4.0,2.32142857142857,2.69565217391304,0.1014486638180825,2.484907,3.828641,,,26.0,24.0,arid,NN,NOUN,-0.1856321640822296,0.2856424294175455,-1.2641062114746324,-3.7230915125651975,-0.8487502133712663,-0.6551747273589379,0.406150974389611,-0.27811661843495106,-0.10916088136149593,-0.4846000721712862,-0.21239610140449505,-0.7024531575045811,0.005401356215789896,0.06910896339677919,-0.08299918081991242,,,0.01992907830780999,-0.558996727327092,0.2827315456974343,-0.29772565139097174,-0.32308528160890493,-1.2031325430700206,-1.0241186144383454,0.21717582268856006,-0.4134131635529751,-0.11280439295951834,-0.8689824778671098,-0.20383363364723883,-0.9014107951083592,0.19422915448689212,0.09098264824095878,-0.06339454478759211,,,0.3374503631043246
1249,CARRIAGES,carriages,n,0.7679558011049724,59,30,80,12,0.1304347826086956,0.6629213483146067,1.8148148148148149,1.7,5,19,1.5185,1.4624,-13.04803976963289,4.44,4.375,4.59259259259259,3.57142857142857,2.35,0.0883611355660332,2.427748,3.7612,1.0986122886681098,1.0986122886681098,27.0,20.0,carriages,NNS,NOUN,0.39841341996335444,-0.01435757058245457,1.7358937885253676,10.276908487434802,-0.5606502133712663,-0.4231747273589379,-0.1845505429642582,-0.6237687923479909,1.2567650445644345,0.1079925204213037,1.329270565262175,0.5475468424954189,-0.007686172036259403,0.011949963396778784,-0.1504401808199125,0.19617368737720975,-0.10047000668887596,-0.02878178725388425,1.199747893818954,-0.014211257520511935,0.40884231423193834,0.8918174214966127,-0.7947409100574337,-0.661474103549681,-0.09868230909975735,-0.927216184424147,1.2987126539896074,0.19365165912243013,1.275682781491836,0.7026299609873249,-0.2763896022038492,0.01573224749413804,-0.11490579408891403,0.21655924239258353,-0.08830968041464136,-0.48734941022377676
1250,AMALGAM,amalgam,n,0.8108108108108109,59,30,91,5,0.0520833333333333,0.6629213483146067,1.1666666666666667,0.9411764705882352,2,3,1.0,0.7782,-13.819304917889214,2.53571428571429,2.1304347826087,3.32142857142857,2.85714285714286,2.55555555555556,0.0981127015563164,0.916291,1.94591,,,18.0,17.0,amalgam,NN,NOUN,-0.2497347281847937,-0.7731810999942194,-1.2641062114746324,-5.7230915125651975,-1.0791502133712663,-1.1073747273589378,-0.9558156912205824,-0.41821323679243116,-0.6475206697212759,-1.1631715007427164,-0.9152946521291252,-0.16673887179029112,0.002065393954023803,-1.499507036603221,-1.9657301808199126,,,0.014073222451954193,-0.7520296735504386,-0.7653018774247288,-0.29772565139097174,-0.49664281062397886,-1.5297324467357616,-1.730962786092889,-0.5110908804082741,-0.6216631650241604,-0.6691332569472423,-2.085793442768087,-0.8783957594685708,-0.2139647567816319,0.0742701842547736,-1.974116157159313,-1.5014192761576342,,,0.23829571810146324
1251,SPHERE,sphere,n,0.8064516129032258,59,30,91,6,0.0618556701030927,0.6629213483146067,1.4642857142857142,1.851851851851852,7,20,2.1038,1.6812,-10.669787758936057,3.96296296296296,4.66666666666667,4.80769230769231,3.17857142857143,2.52173913043478,0.1217076782602998,2.876386,4.787492,0.6931471805599453,2.19722457733622,28.0,27.0,sphere,RB,ADV,0.04788431943425375,0.13749428126939756,3.7358937885253676,11.276908487434802,0.02464978662873385,-0.2043747273589378,2.1937014677325752,-0.4520296619132109,0.7797280075273942,0.32309223552102395,1.6209372319288446,0.15468969963827917,0.025660370658007192,0.4605879633967791,0.8758518191800877,-0.20929142073095475,0.9981422819792343,0.009714024544369093,0.1441947196293841,0.13609312435523888,0.8798876246472117,0.9785961860041498,0.03494191813509352,-0.3194628148322679,1.1730094251378216,-0.6719304067585974,0.8057533382438156,0.5793674155777789,1.5555912924640956,0.19850286621439966,0.922729754826239,0.6063687052742243,0.6689731974437177,-0.23104011612736028,0.8773327367528334,0.1644833272804723
1252,CONDUCTOR,conductor,n,0.7593582887700535,59,30,83,15,0.1530612244897959,0.6629213483146067,2.037037037037037,1.9310344827586208,4,6,2.1931,2.0334,-12.01767475300204,4.48,4.32142857142857,4.73333333333333,3.46428571428571,3.16666666666667,0.0514008378826755,2.06897,4.795791,0.0,1.0986122886681098,27.0,29.0,conductor,NN,NOUN,0.6206356421855768,0.21667691217616625,0.7358937885253676,-2.7230915125651975,0.11394978662873356,0.14782527264106204,0.8458144736665911,0.1928978743186791,1.2967650445644345,0.24873326116204364,1.2756991366907453,0.440403985352559,-0.0446464697196171,-0.3468280366032208,0.8841508191800878,-0.9024386012909,-0.10047000668887596,-0.03737929958880315,1.868928774059889,0.21446883231399846,0.17331965902430166,-0.23630651710136794,0.16152773149164987,0.23106906764612684,0.4522713614967804,0.2867377034622665,1.3400477518937575,0.4460272666574456,1.2242710141703999,0.565140753321977,-1.6054571700188667,-0.45660261279282693,0.6753119506939909,-0.996216273518872,-0.08830968041464136,-0.6329273247867061
1253,CAREEN,careen,n,0.8241758241758241,57,29,93,3,0.03125,0.6627906976744186,1.2,2.35,3,14,0.699,0.699,-15.95858035310179,2.84,2.61538461538462,3.60714285714286,2.46428571428571,3.5,0.1107981812597024,,,,,25.0,20.0,careen,NN,NOUN,-0.21640139485146048,0.6356424294175456,-0.2641062114746324,5.2769084874348025,-1.3801502133712664,-1.1865747273589378,-3.0950911264331573,0.526231207652009,-0.34323495543556604,-0.8774572150284263,-0.4303448193532051,-0.559596014647441,0.014750873657409791,,,,,0.02743823581696747,-0.6516525415142987,0.6291648161183716,-0.06220299618333503,0.45792359895892787,-1.9564102722713002,-1.8547621191203985,-1.654997781771607,0.7822290862730404,-0.35469126217639185,-1.573451983862406,-0.41299603745067587,-0.7180918515545702,0.5304315442196194,,,,,0.46459964160757194
