,word_upper,word_lower,pos,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,num_meanings_human,num_synonyms_human,num_meanings_wordnet,num_synonyms_wordnet,log_subtlex_frequency,log_subtlex_cd,google_ngram_frequency,concreteness,imageability,familiarity,valence,arousal,glove_distinctiveness,log_topic_variability,log_document_frequency,log_orthographic_neighborhood_size,log_phonological_neighborhood_size,num_ratings_meanings,num_ratings_synonyms,num_meanings_human_demean,num_synonyms_human_demean,num_meanings_wordnet_demean,num_synonyms_wordnet_demean,log_subtlex_frequency_demean,log_subtlex_cd_demean,google_ngram_frequency_demean,arousal_demean,concreteness_demean,familiarity_demean,imageability_demean,valence_demean,glove_distinctiveness_demean,log_topic_variability_demean,log_document_frequency_demean,log_orthographic_neighborhood_size_demean,log_phonological_neighborhood_size_demean,acc_demean,num_meanings_human_zscore,num_synonyms_human_zscore,num_meanings_wordnet_zscore,num_synonyms_wordnet_zscore,log_subtlex_frequency_zscore,log_subtlex_cd_zscore,google_ngram_frequency_zscore,arousal_zscore,concreteness_zscore,familiarity_zscore,imageability_zscore,valence_zscore,glove_distinctiveness_zscore,log_topic_variability_zscore,log_document_frequency_zscore,log_orthographic_neighborhood_size_zscore,log_phonological_neighborhood_size_zscore,acc_zscore
1069,EMERALD,emerald,n,0.8112244897959183,64,29,95,8,0.0776699029126213,0.6881720430107527,1.6785714285714286,1.1923076923076923,3,3,2.1206,1.7993,-12.6588239514395,4.55555555555556,4.75,4.65384615384615,4.2962962962963,3.60869565217391,0.1097406314971277,2.173804,3.218876,0.6931471805599453,0.6931471805599453,28.0,26.0,0.26217003371996817,-0.5220498782747622,-0.2641062114746324,-5.7230915125651975,0.041449786628733776,-0.08627472735893793,0.20466527522913225,0.634926859825919,1.372320600119994,0.16924608167486355,1.704270565262175,1.2724145673631493,0.013693323894835102,-0.24199403660322094,-0.6927641808199128,-0.20929142073095475,-0.5059351147970405,0.014486901437061661,0.7894762827188572,-0.5167298475816516,-0.06220299618333503,-0.49664281062397886,0.058756494444053696,-0.13485800131523676,0.10943799800177044,0.9438023632765508,1.4181251590460446,0.3034912453977892,1.6355651527418802,1.632803859760279,0.49240276255692783,-0.31858759307778395,-0.529131365567541,-0.23104011612736028,-0.4446995652804947,0.24530036335284136
1070,VOID,void,n,0.8165680473372781,55,25,83,6,0.0674157303370786,0.6875,2.0689655172413794,3.111111111111111,8,24,2.3222,2.2068,-11.27349449340428,2.56,2.59259259259259,4.58620689655172,2.13793103448276,2.0,0.0806569926465921,2.767367,3.637586,0.6931471805599453,1.9459101490553128,29.0,27.0,0.652564122389919,1.3967535405286566,4.735893788525368,15.276908487434802,0.24304978662873378,0.32122527264106204,1.5899947332643514,-0.973768792347991,-0.6232349554355658,0.10160682438043356,-0.4531368421452351,-0.8859506944503912,-0.015390314955700507,0.3515689633967791,-0.2740541808199124,-0.20929142073095475,0.746827853698327,0.019830458978421395,1.9650754522554255,1.3825197057639016,1.1154102798548484,1.3257112440342975,0.3445314101515771,0.5021145770775683,0.8501971829222228,-1.447482136375465,-0.6440369475054414,0.18220086023245355,-0.4348692300052914,-1.1368808174317615,-0.5534254253393157,0.4628440907950068,-0.20932182545163988,-0.23104011612736028,0.6564359977508991,0.33578048515024755
1071,EYEGLASSES,eyeglasses,n,0.7724550898203593,55,25,74,13,0.1494252873563218,0.6875,1.0,1.5454545454545454,2,6,1.5441,1.3979,-14.377742033201034,4.92857142857143,4.69565217391304,4.96296296296296,3.21428571428571,2.05555555555556,0.0704967682070112,2.260025,3.178054,0.0,0.6931471805599453,27.0,22.0,-0.41640139485146044,-0.1689030251279091,-1.2641062114746324,-2.7230915125651975,-0.5350502133712662,-0.4876747273589379,-1.5142528065324026,-0.9182132367924312,1.7453364731358638,0.47836289079167393,1.6499227391752154,0.19040398535255898,-0.025550539395281402,-0.15577303660322084,-0.7335861808199127,-0.9024386012909,-0.5059351147970405,-0.0242824985384974,-1.2539153337311397,-0.1671817925115751,-0.29772565139097174,-0.23630651710136794,-0.7584520318723513,-0.7622955300682968,-0.8096966885561839,-1.3649002392403289,1.8035913498188685,0.8577979947408954,1.5834082873433202,0.2443326021028402,-0.918780296126756,-0.20507677583480224,-0.5603110962799943,-0.996216273518872,-0.4446995652804947,-0.4111649230504044
1072,FOCUS,focus,n,0.7235294117647059,55,25,68,22,0.2444444444444444,0.6875,2.0,2.3846153846153846,12,35,3.1761,3.031,-9.058658695366631,2.5,1.88,4.89285714285714,3.5,3.09090909090909,0.1081657096665375,3.492712,5.857933,1.0986122886681098,1.791759469228055,27.0,26.0,0.5835986051485396,0.67025781403293,8.735893788525367,26.276908487434802,1.0969497866287337,1.1454252726410623,3.8048305313020006,0.11714029856109898,-0.6832349554355659,0.4082570706858535,-1.165729434737825,0.476118271066849,0.012118402064244901,1.076913963396779,1.9462928191800875,0.19617368737720975,0.5926771738710692,-0.0732081765941508,1.7573986273530662,0.6634274472589037,2.057500900685395,2.2802776536172042,1.5549639524266476,1.7904404644673846,2.034507493347527,0.17412602555071932,-0.7060395943616664,0.7320845812131138,-1.1187345952251264,0.6109704892104306,0.435769627596443,1.4177681085297869,1.4865730730884479,0.21655924239258353,0.5209428518869795,-1.2396020223484407
1074,CONFUSING,confusing,v,0.7482014388489209,44,20,60,15,0.2,0.6875,1.0740740740740742,2.409090909090909,7,25,2.7016,2.6294,-11.932038307469195,1.64,1.41666666666667,4.96296296296296,1.92857142857143,2.94736842105263,0.1384426902610177,3.130045,4.304065,0.0,0.0,27.0,22.0,-0.34232732077738626,0.6947333385084546,3.7358937885253676,16.276908487434802,0.6224497866287337,0.7438252726410621,0.9314509191994365,-0.02640037129536088,-1.543234955435566,0.47836289079167393,-1.629062768071155,-1.095310300361721,0.042395382658725084,0.714246963396779,0.392424819180087,-0.9024386012909,-1.1990822953569857,-0.04853614950993579,-1.0308550403174945,0.6876535500855427,0.8798876246472117,1.4124900085418346,0.8823439251289301,1.1626903111359719,0.49806262308040755,-0.03924346943956908,-1.5947441993008908,0.8577979947408954,-1.5633892583696223,-1.4055378898812847,1.5245095859222493,0.940313340467941,0.29973299169365236,-0.996216273518872,-1.0539520975821157,-0.8218413828699266
1075,ARTIFICIALLY,artificially,r,0.7485029940119761,55,25,70,17,0.1954022988505747,0.6875,1.2592592592592593,2.083333333333333,1,3,1.5682,1.4914,-12.784157173258336,1.96428571428571,2.0,4.89285714285714,2.57142857142857,2.44444444444444,0.127881750920386,2.633087,3.401197,0.0,0.6931471805599453,27.0,24.0,-0.15714213559220114,0.3689757627508785,-2.2641062114746324,-5.7230915125651975,-0.5109502133712662,-0.39417472735893777,0.0793320534102957,-0.5293243479035508,-1.218949241149856,0.4082570706858535,-1.045729434737825,-0.45245315750458115,0.0318344433180934,0.21728896339677917,-0.5104431808199128,-0.9024386012909,-0.5059351147970405,-0.0482345943468806,-0.4732043067833826,0.36521565770241904,-0.5332483065986084,-0.49664281062397886,-0.7242894551434261,-0.6161435396885977,0.04242019606341355,-0.7868269592944327,-1.2596346555779652,0.7320845812131138,-1.003572236425112,-0.5806026438892223,1.144745275484473,0.28606311470579926,-0.38987508995083464,-0.996216273518872,-0.4446995652804947,-0.8167352812380674
1076,DEER,deer,n,0.8333333333333334,55,25,85,3,0.034090909090909,0.6875,1.1428571428571428,0.4444444444444444,1,2,2.6484,2.3909,-11.480186234302469,4.80769230769231,4.91666666666667,4.88461538461539,3.82142857142857,2.95652173913043,0.1227822524456895,2.621039,5.560682,2.833213344056216,3.367295829986474,28.0,27.0,-0.27354425199431764,-1.26991312613801,-2.2641062114746324,-6.7230915125651975,0.5692497866287338,0.505325272641062,1.383302992366163,-0.017247053217560815,1.6244573522567443,0.40001531244410415,1.8709372319288446,0.7975468424954189,0.02673494484339689,0.2052409633967791,1.6490418191800873,1.9307747427653161,2.1682135346294884,0.03659574497447671,-0.8237276250048249,-1.25697187839562,-0.5332483065986084,-0.5834215751315158,0.806931100150556,0.7898855014508576,0.7396755993166291,-0.02563729874454091,1.678677592416219,0.7173055006677738,1.7955128732974583,1.0234381122064615,0.9613707233392108,0.27020180103345204,1.2595335812946247,2.1314128368296537,1.9057851255725067,0.6196597373432413
1077,PEP,pep,n,0.8294117647058824,55,25,86,4,0.0444444444444444,0.6875,1.2608695652173914,2.5,1,3,2.2529,2.1271,-13.479083673763744,1.92,1.91304347826087,3.85185185185185,3.82142857142857,3.45,0.1159242627165475,2.215574,3.044522,2.833213344056216,2.995732273553991,23.0,18.0,-0.15553182963406909,0.7856424294175455,-2.2641062114746324,-5.7230915125651975,0.17374978662873364,0.24152527264106216,-0.6155944470951127,0.4762312076520092,-1.263234955435566,-0.6327482203194363,-1.132685956476955,0.7975468424954189,0.0198769551142549,-0.20022403660322086,-0.8671181808199124,1.9307747427653161,1.7966499781970051,0.03267417634702574,-0.46835516997004245,0.7776362177273446,-0.5332483065986084,-0.49664281062397886,0.24629628287711575,0.37753368260417813,-0.32916880401754883,0.7079053788514239,-1.3053985139718411,-1.1346410121144996,-1.087023221062803,1.0234381122064615,0.7147620026114215,-0.2635969662439575,-0.6623024686158745,2.1314128368296537,1.5791935386535303,0.5532575316399673
1078,PILLOW,pillow,n,0.793939393939394,55,25,76,9,0.1058823529411764,0.6875,1.4444444444444444,0.9655172413793104,2,3,2.7649,2.6571,-11.66670619968334,4.76,4.92857142857143,4.96666666666667,4.10714285714286,2.41666666666667,0.1120560153729726,2.751535,4.70953,1.0986122886681098,2.079441541679836,27.0,29.0,0.028043049592983982,-0.7488403292031441,-1.2641062114746324,-5.7230915125651975,0.6857497866287336,0.771525272641062,1.1967830269852922,-0.5571021256813209,1.576765044564434,0.48206659449538414,1.8828419938336047,1.0832611282097093,0.016008707770680003,0.33573696339677905,0.7978898191800874,0.19617368737720975,0.8803592463228505,-0.0027981944194627184,0.08444642675072943,-0.7412091550541042,-0.29772565139097174,-0.49664281062397886,0.9720738465787625,1.205988815237765,0.6399402066087578,-0.8281179078619862,1.6293934372228065,0.8644394580970917,1.8069377104799977,1.3900759993140526,0.5756624170865212,0.44200110290817074,0.6094260374367535,0.21655924239258353,0.7738054993227477,-0.04738060176692401
1079,DATE,date,n,0.7904191616766467,55,25,77,10,0.1149425287356321,0.6875,2.9642857142857144,3.5416666666666665,13,22,3.8585,3.4754,-9.218708968671296,3.6,3.30769230769231,5.0,3.53571428571429,3.66666666666667,0.0663636064559306,3.64632,6.378426,3.044522437723423,3.4339872044851463,28.0,24.0,1.547884319434254,1.827309096084212,9.735893788525367,13.276908487434802,1.7793497866287336,1.5898252726410622,3.6447802579973363,0.6928978743186791,0.4167650445644342,0.5153999278287138,0.26196287295448517,0.511832556781139,-0.029683701146362,1.2305219633967788,2.4667858191800875,2.1420838364325228,2.2349049091281605,-0.006318426682209943,4.661165661255693,1.8086876177896576,2.2930235558930314,1.1521537150192236,2.5222893615477484,2.4850922775661886,1.9489258944637438,1.0299747776784351,0.4306755980024578,0.924212628302747,0.251402186395558,0.6568002250988842,-1.067406026442998,1.6199945918118166,1.8841241871376602,2.3646802940867677,1.964404550040436,-0.10698715440965625
1080,INTIMACY,intimacy,n,0.75,57,26,75,18,0.1935483870967742,0.6867469879518072,1.7241379310344829,2.4074074074074074,3,11,2.2253,2.1239,-11.599534350067806,1.65384615384615,3.03846153846154,4.72413793103448,4.62068965517241,4.09090909090909,0.1190540298823882,2.577688,3.637586,0.0,0.0,29.0,27.0,0.30773653618302244,0.6930498368249529,-0.2641062114746324,2.2769084874348025,0.14614978662873357,0.23832527264106207,1.2639548766008257,1.117140298561099,-1.529388801589416,0.23953785886319423,-0.00726789627628488,1.5968079262392592,0.023006722280095593,0.1618899633967792,-0.2740541808199124,-0.9024386012909,-1.1990822953569857,-0.04673758835885666,0.9266913277436304,0.6859872043884724,-0.06220299618333503,0.19758730543631695,0.20717233608382374,0.37253168935054126,0.6758581352156993,1.6606001739830565,-1.5804358961802274,0.4295381162558858,-0.006974900655756721,2.049075994675522,0.8273063351968213,0.21312977173315995,-0.20932182545163988,-0.996216273518872,-1.0539520975821157,-0.7913871338513386
1081,RELAX,relax,v,0.7953216374269005,57,26,79,9,0.1022727272727272,0.6867469879518072,1.5,2.4814814814814814,8,27,3.6935,3.4484,-11.25973822690867,2.18518518518519,2.875,4.88461538461539,4.42857142857143,1.69565217391304,0.1196996703749416,3.256493,4.927254,0.6931471805599453,1.0986122886681098,28.0,27.0,0.08359860514853956,0.7671239108990269,4.735893788525368,18.276908487434802,1.6143497866287335,1.562825272641062,1.6037509997599617,-1.278116618434951,-0.9980497702503759,0.40001531244410415,-0.17072943473782498,1.4046896996382787,0.023652362772648997,0.8406949633967788,1.015613819180087,-0.20929142073095475,-0.10047000668887596,-0.0014159509319561225,0.25174164681096317,0.7593064150595701,1.1154102798548484,1.5860475375569085,2.28839620137046,2.442887959488628,0.8575528922069219,-1.8998873119853121,-1.0313621241628417,0.7173055006677738,-0.16384670350834174,1.802543622310083,0.8505231351931921,1.1067834094620437,0.7757230265514016,-0.23104011612736028,-0.08830968041464136,-0.023975677587620824
1086,WAVY,wavy,s,0.8111111111111111,59,27,87,7,0.0744680851063829,0.686046511627907,1.4074074074074074,1.65,2,6,1.4624,1.415,-13.251556806403114,2.84,3.5,4.88888888888889,3.5,3.1,0.0904389459801437,2.51904,3.688879,1.9459101490553128,2.302585092994046,27.0,20.0,-0.008993987444052998,-0.06435757058245462,-1.2641062114746324,-2.7230915125651975,-0.6167502133712663,-0.4705747273589378,-0.38806757973448214,0.12623120765200913,-0.34323495543556604,0.40428881671760397,0.454270565262175,0.476118271066849,-0.005608361622148908,0.10324196339677894,-0.22276118081991259,1.0434715477644128,1.1035027976370602,0.014373522752254453,-0.027083719956092846,-0.06370172472350301,-0.29772565139097174,-0.23630651710136794,-0.8742645845177118,-0.7355661286191753,-0.20750632449978512,0.18763942690010577,-0.35469126217639185,0.7249687276172097,0.43595724857506557,0.6109704892104306,-0.201672930354477,0.13591908744897843,-0.17014437389527665,1.1519047781753118,0.9699410063519097,0.24338057169135294
1087,INSECTICIDE,insecticide,n,0.7888888888888889,59,27,83,11,0.1170212765957446,0.686046511627907,1.0,1.2307692307692308,1,2,1.4472,1.3222,-13.825016891476702,4.2962962962963,3.375,4.53846153846154,1.85714285714286,3.17391304347826,0.0524590435819365,0.792238,2.70805,0.0,0.0,27.0,26.0,-0.41640139485146044,-0.4835883398132237,-2.2641062114746324,-6.7230915125651975,-0.6319502133712662,-0.5633747273589378,-0.9615276648080702,0.2001442511302689,1.1130613408607344,0.0538614662902539,0.329270565262175,-1.166738871790291,-0.0435882640203561,-1.623560036603221,-1.2035901808199125,-0.9024386012909,-1.1990822953569857,-0.007848699469967801,-1.2539153337311397,-0.47866025742550455,-0.5332483065986084,-0.5834215751315158,-0.8958111059401044,-0.880623932974641,-0.514145169678175,0.2975092552624943,1.1502124874450723,0.09658411776281602,0.3159964581583841,-1.4971973616581788,-1.5674048013119424,-2.137433184466391,-0.9192988517494931,-0.996216273518872,-1.0539520975821157,-0.13289859396053544
1089,MIGRATE,migrate,v,0.7443181818181818,59,27,72,18,0.2,0.686046511627907,1.1538461538461535,1.7391304347826086,2,3,1.3424,1.3222,-12.561079016545406,2.62962962962963,3.04347826086957,4.92857142857143,3.42857142857143,3.05555555555556,0.0757482174145344,2.845394,3.806662,0.6931471805599453,0.6931471805599453,26.0,23.0,-0.2625552410053069,0.02477286420015412,-1.2641062114746324,-5.7230915125651975,-0.7367502133712662,-0.5633747273589378,0.30241021012322555,0.08178676320756884,-0.5536053258059357,0.4439713564001435,-0.0022511738682551297,0.40468969963827917,-0.020299090187758204,0.4295959633967792,-0.10497818081991239,-0.20929142073095475,-0.5059351147970405,-0.052419406540674895,-0.7906362627951091,0.024520412464437563,-0.29772565139097174,-0.49664281062397886,-1.0443687010102851,-0.880623932974641,0.16170387445612827,0.12157390919200808,-0.5720832585611798,0.7961272635763307,-0.0021604207728101094,0.5193110174335365,-0.7299416973270048,0.5655674242870579,-0.08018204420773345,-0.23104011612736028,-0.4446995652804947,-0.8875948750691518
1090,CONCEIVE,conceive,v,0.7622377622377622,48,22,61,12,0.1643835616438356,0.6857142857142857,2.0,2.423076923076923,3,9,2.0719,2.0253,-12.016246841527884,2.03703703703704,2.41666666666667,4.69230769230769,3.71428571428571,3.43478260869565,0.1264140031494864,2.743525,3.828641,0.6931471805599453,1.791759469228055,28.0,26.0,0.5835986051485396,0.7087193524944684,-0.2641062114746324,0.27690848743480245,-0.007250213371266412,0.13972527264106227,0.8472423851407473,0.46101381634765914,-1.146197918398526,0.20770762013640365,-0.6290627680711549,0.690403985352559,0.03036669554719379,0.327726963396779,-0.08299918081991242,-0.20929142073095475,0.5926771738710692,-0.03449982612109448,1.7573986273530662,0.7014970374150505,-0.06220299618333503,0.024029776421242984,-0.010277426165849295,0.21840777222285915,0.4530348900087884,0.6852851200709285,-1.1844550793633992,0.3724602879427866,-0.6037029350361706,0.8859489045411137,1.0919660479807445,0.4314558570154498,-0.06339454478759211,-0.23104011612736028,0.5209428518869795,-0.5841704604591287
1092,UNIQUE,unique,s,0.7903225806451613,61,28,86,11,0.1134020618556701,0.6853932584269663,1.2,2.9130434782608696,4,9,2.8432,2.7243,-9.8583484570898,1.92,2.03703703703704,4.77777777777778,4.18518518518519,4.04166666666667,0.0886557565556402,3.512788,5.846439,0.0,0.0,30.0,23.0,-0.21640139485146048,1.198685907678415,0.7358937885253676,0.27690848743480245,0.7640497866287337,0.8387252726410621,3.0051407695788317,1.0678978743186787,-1.263234955435566,0.29317770560649414,-1.0086923977007851,1.1613034562520386,-0.0073915510466524,1.096989963396779,1.9347988191800876,-0.9024386012909,-1.1990822953569857,-0.006415007713695409,-0.6516525415142987,1.1864705120129226,0.17331965902430166,0.024029776421242984,1.0830667825901668,1.3110306735641368,1.6068997985516327,1.5874025833405607,-1.3053985139718411,0.5257248269316723,-0.9680282985238704,1.4902224592184408,-0.2657952286022387,1.4441983652766361,1.4777939876735018,-0.996216273518872,-1.0539520975821157,-0.10862251875718798
1093,SEPARATISTS,separatists,n,0.8315217391304348,61,28,92,3,0.031578947368421,0.6853932584269663,1.037037037037037,1.8571428571428568,1,2,1.1139,1.0,-14.765391093499098,2.72,2.03846153846154,3.67857142857143,2.17857142857143,2.96,0.0625003489441391,0.189242,2.564949,,,27.0,21.0,-0.37936435781442346,0.14278528656040224,-2.2641062114746324,-6.7230915125651975,-0.9652502133712664,-0.8855747273589378,-1.9019018668304657,-0.013768792347990999,-0.4632349554355657,-0.806028643599856,-1.0072678962762849,-0.8453103003617208,-0.033546958658153506,-2.226556036603221,-1.3466911808199127,,,0.03478415077157815,-1.1423851870243176,0.14133021083174524,-0.5332483065986084,-0.5834215751315158,-1.3682752894982273,-1.3842621287001915,-1.0169792236066095,-0.0204669538804216,-0.4786965558888414,-1.4453666191359895,-0.9666612239892085,-1.0847297386621475,-1.2063261809565746,-2.931283508102732,-1.028598999823639,,,0.5889848053607504
1094,LAPELS,lapels,n,0.8010752688172043,61,28,88,9,0.0927835051546391,0.6853932584269663,1.1111111111111112,0.75,1,1,1.3617,1.1761,-14.54238088694825,4.4,3.92592592592593,4.0,3.46153846153846,2.0,0.0684264304163271,1.011601,2.197225,1.0986122886681098,0.6931471805599453,27.0,20.0,-0.3052902837403493,-0.9643575705824545,-2.2641062114746324,-7.7230915125651975,-0.7174502133712664,-0.7094747273589379,-1.6788916602796178,-0.973768792347991,1.2167650445644345,-0.4846000721712862,0.8801964911881051,0.4376567326053089,-0.02762087718596551,-1.404197036603221,-1.7144151808199126,0.19617368737720975,-0.5059351147970405,0.0043376804583475925,-0.9193248936106723,-0.9545301343773415,-0.5332483065986084,-0.6702003396390528,-1.017010288941063,-1.1089961874609942,-0.8977318793193938,-1.447482136375465,1.2573775560854574,-0.8689824778671098,0.8447125344393175,0.561615389022869,-0.993228257439011,-1.848639579626826,-1.3094655741342107,0.21655924239258353,-0.4446995652804947,0.07344804526791887
1095,SEQUENCE,sequence,n,0.7526315789473684,61,28,82,19,0.1881188118811881,0.6853932584269663,1.7241379310344829,2.2962962962962963,7,13,2.6325,2.3032,-9.834285117027456,2.69230769230769,2.25925925925926,4.68965517241379,3.17241379310345,2.0,0.077484521763662,3.288091,5.31812,0.6931471805599453,0.0,29.0,27.0,0.30773653618302244,0.5819387257138418,3.7358937885253676,4.2769084874348025,0.5533497866287336,0.4176252726410621,3.029204109641176,-0.973768792347991,-0.49092726312787605,0.20505510024250384,-0.786470175478565,0.14853206417029918,-0.018562785838630608,0.8722929633967791,1.4064798191800878,-0.20929142073095475,-1.1990822953569857,-0.044106009411488234,0.9266913277436304,0.5760083883818256,0.8798876246472117,0.3711448344513909,0.7843923047152896,0.6527996238433755,1.6197668750926362,-1.447482136375465,-0.5073131621301787,0.3677038022500273,-0.7547646711164386,0.19060118761294348,-0.6675053550104023,1.1483824955691841,1.0742653964660012,-0.23104011612736028,-1.0539520975821157,-0.7468277589715098
1096,ARTERIAL,arterial,a,0.8064516129032258,61,28,89,8,0.0824742268041237,0.6853932584269663,1.32,1.0666666666666669,1,1,1.8388,1.7482,-11.592710908423108,3.0,2.45833333333333,3.59259259259259,2.60714285714286,3.25,0.0631499396539866,0.792238,2.397895,0.0,0.0,25.0,15.0,-0.09640139485146038,-0.6476909039157877,-2.2641062114746324,-7.7230915125651975,-0.24035021337126627,-0.13737472735893785,1.2707783182455241,0.27623120765200904,-0.1832349554355659,-0.8920074795786963,-0.587396101404495,-0.4167388717902911,-0.032897367948306,-1.623560036603221,-1.5137451808199125,-0.9024386012909,-1.1990822953569857,0.009714024544369093,-0.2902948661841937,-0.641090508758398,-0.5332483065986084,-0.6702003396390528,-0.34070467245267305,-0.21473358108424853,0.6795067453291721,0.4106105491649562,-0.18935087055979183,-1.5995434470474268,-0.5637160048972832,-0.5347729080007687,-1.182967333790119,-2.137433184466391,-1.1561943830591042,-0.996216273518872,-1.0539520975821157,0.1644833272804723
1097,PROCEEDED,proceeded,v,0.7515923566878981,50,23,68,16,0.1904761904761904,0.684931506849315,1.3076923076923077,2.6785714285714284,5,17,1.8129,1.7924,-11.431655689882216,2.2,1.75,4.86666666666667,3.42857142857143,2.69565217391304,0.1488472894724537,3.16054,4.844187,0.0,0.6931471805599453,26.0,28.0,-0.10870908715915273,0.9642138579889739,1.7358937885253676,8.276908487434802,-0.2662502133712663,-0.09317472735893784,1.4318335367864155,-0.27811661843495106,-0.9832349554355657,0.3820665944953836,-1.295729434737825,0.40468969963827917,0.052799981870161106,0.7447419633967791,0.9325468191800872,-0.9024386012909,-0.5059351147970405,-0.04514523167095852,-0.32735719185907636,0.9543878863094553,0.40884231423193834,0.7182598924815388,-0.3774188109289869,-0.14564354926839085,0.7656257054953269,-0.4134131635529751,-1.016052828642791,0.6851199474801051,-1.2434938172584749,0.5193110174335365,1.8986520099498543,0.9804603159359214,0.7122766816616032,-0.996216273518872,-0.4446995652804947,-0.7644244547839254
1099,THORN,thorn,n,0.7727272727272727,50,23,69,12,0.1481481481481481,0.684931506849315,1.5357142857142858,1.826086956521739,3,9,2.4166,1.8573,-12.747435262538492,4.8,4.80769230769231,4.92857142857143,2.03571428571429,3.32,0.1160232265339056,2.467393,3.258097,1.791759469228055,2.8903717578961645,28.0,23.0,0.11931289086282537,0.1117293859392845,-0.2641062114746324,0.27690848743480245,0.3374497866287336,-0.02827472735893788,0.11605396413014013,0.3462312076520089,1.616765044564434,0.4439713564001435,1.7619628729544852,-0.988167443218861,0.01997591893161299,0.05159496339677894,-0.6535431808199128,0.8893208679371549,1.6912894625391788,-0.024010315631583956,0.3592885739925422,0.11059079020876973,-0.06220299618333503,0.024029776421242984,0.478346648459068,-0.04419687359307055,0.06205602528495749,0.5146637395552196,1.6707285351269565,0.7961272635763307,1.6909316713957356,-1.2680486822159365,0.7183206752488724,0.067925290367661,-0.49917447422774563,0.9817353997840951,1.4865852690544537,-0.4065561689800901
1100,SANCTIONS,sanctions,n,0.7735849056603774,52,24,71,12,0.144578313253012,0.6842105263157895,1.6206896551724137,2.095238095238096,7,18,1.5441,1.5051,-11.65853142689736,2.64,1.6,4.45833333333333,1.92307692307692,3.27272727272727,0.0794123690178286,1.770706,2.944439,0.6931471805599453,1.0986122886681098,29.0,21.0,0.20428826032095326,0.38088052465564126,3.7358937885253676,9.276908487434802,-0.5350502133712662,-0.3804747273589377,1.2049577997712717,0.29895848037927886,-0.5432349554355658,-0.026266738837955828,-1.445729434737825,-1.100804805856231,-0.016634938584464007,-0.6450920366032211,-0.9672011808199126,-0.20929142073095475,-0.10047000668887596,-0.023152682698479254,0.6151760903900911,0.3769991022745606,0.8798876246472117,0.8050386569890757,-0.7584520318723513,-0.5947287560714654,0.6443113964298712,0.4443940525384141,-0.5613667516971415,-0.0471013875392641,-1.3874467657584926,-1.4125886184795131,-0.5981812580249016,-0.8492701809509403,-0.7387455872502987,-0.23104011612736028,-0.08830968041464136,-0.39203424577740026
1101,ENABLED,enabled,v,0.7282051282051282,65,30,77,23,0.23,0.6842105263157895,1.821428571428572,2.6956521739130435,1,1,1.5441,1.4771,-11.020979066641177,2.0,1.57692307692308,4.79166666666667,3.65384615384615,3.0,0.0551917776022028,3.301991,4.663439,1.0986122886681098,1.0986122886681098,28.0,23.0,0.4050271765771116,0.9812946033305889,-2.2641062114746324,-7.7230915125651975,-0.5350502133712662,-0.40847472735893775,1.8425101600274552,0.026231207652009036,-1.183234955435566,0.3070665944953834,-1.468806357814745,0.6299644249129992,-0.040855530000089804,0.8861929633967791,0.7517988191800877,0.19617368737720975,-0.10047000668887596,-0.06853246015372849,1.2196639914451741,0.9712945676520921,-0.5332483065986084,-0.6702003396390528,-0.7584520318723513,-0.638496197040787,0.9852214694729253,0.03899201205687194,-1.222728318163541,0.5506303145173654,-1.409593373220031,0.808390889960664,-1.4691375149140822,1.166681985944817,0.574221859094985,0.21655924239258353,-0.08830968041464136,-1.1604301617022292
1102,VARSITY,varsity,n,0.8224852071005917,54,25,85,5,0.0555555555555555,0.6835443037974683,1.3928571428571428,0.8518518518518519,2,3,1.9542,1.8261,-14.060312699629277,3.14814814814815,2.91666666666667,4.53846153846154,3.67857142857143,3.0,0.0647929074861764,1.58412,2.772589,0.0,0.0,28.0,27.0,-0.023544251994317644,-0.8625057187306027,-1.2641062114746324,-5.7230915125651975,-0.12495021337126633,-0.05947472735893777,-1.196823472960645,0.026231207652009036,-0.035086807287415755,0.0538614662902539,-0.1290627680711549,0.6546896996382792,-0.0312544001161162,-0.831678036603221,-1.1390511808199126,-0.9024386012909,-1.1990822953569857,0.025747618741735034,-0.07089913473377338,-0.8537162197045819,-0.29772565139097174,-0.49664281062397886,-0.17712121375898165,-0.09296630781602871,-0.6399618337585755,0.03899201205687194,-0.036257915359234325,0.09658411776281602,-0.12385977336944466,0.8401191686526732,-1.1238873101541071,-1.0949125342766841,-0.8700041420230951,-0.996216273518872,-1.0539520975821157,0.4359731623948336
