,word_upper,word_lower,word_lower_no_article,article,syntactic_category,category,subcategory_1,subcategory_2,subcategory_3,acc,hits,misses,correct_rejections,false_alarms,false_alarm_rate,hit_rate,num_meanings_human,num_synonyms_human,Log Subtlex frequency,Log Subtlex CD,google_ngram_frequency,concreteness,imageability,familiarity,valence,arousal,num_ratings_meanings,num_ratings_synonyms,multi_word,log_topic_variability,log_document_frequency,log_orthographic_neighborhood_size,log_phonological_neighborhood_size,num_ratings_meanings.1,num_ratings_synonyms.1,num_meanings_human_demean,num_synonyms_human_demean,google_ngram_frequency_demean,arousal_demean,concreteness_demean,familiarity_demean,imageability_demean,valence_demean,log_topic_variability_demean,log_document_frequency_demean,log_orthographic_neighborhood_size_demean,log_phonological_neighborhood_size_demean,acc_demean,num_meanings_human_zscore,num_synonyms_human_zscore,google_ngram_frequency_zscore,arousal_zscore,concreteness_zscore,familiarity_zscore,imageability_zscore,valence_zscore,log_topic_variability_zscore,log_document_frequency_zscore,log_orthographic_neighborhood_size_zscore,log_phonological_neighborhood_size_zscore,acc_zscore
981,A LOUDMOUTH,a loudmouth,loudmouth,a,NOUN,people,Other,,,0.808641975308642,51,27,80,4,0.0476190476190476,0.6538461538461539,1.2333333333333334,2.391304347826087,1.7324,1.6435,-17.722193262523696,3.15789473684211,3.24,4.75,1.61538461538462,3.80952380952381,30.0,23.0,1.0,,,0.0,0.0,30.0,23.0,-0.11223287709219543,0.931533565388752,-3.1164961475773314,0.8109349751845412,-0.42711598096916914,0.42761021895754947,0.018022632076878597,-1.5330868591825466,,,-1.2162947248581086,-1.624480069954835,0.010575082403318836,-0.3526485576080635,0.7810782656496612,-1.2456318852240953,1.2235029889604485,-0.42866772988562346,0.6320901144820872,0.017962245710422892,-2.0893726864487903,,,-1.2172754350691373,-1.2992155646523695,0.1580965273917621
982,TO STRATIFY,to stratify,stratify,to,VERB,,,,,0.7534246575342466,42,25,68,11,0.1392405063291139,0.6268656716417911,1.1904761904761905,2.083333333333333,,,-16.39313708825135,2.31578947368421,1.52,3.0,3.03846153846154,2.57142857142857,21.0,12.0,1.0,,,,,21.0,12.0,-0.15509001994933835,0.6235625508959981,-1.787439973304986,-0.4271602629106992,-1.2692212441270692,-1.3223897810424505,-1.7019773679231216,-0.1100099361056266,,,,,-0.04464223537107659,-0.48731061032688444,0.5228487452029346,-0.7144216191005412,-0.6444805988512683,-1.2738324335418176,-1.9547463344697213,-1.6962747475400215,-0.14992741889368974,,,,,-0.6673973892589167
983,CINCINNATI,cincinnati,cincinnati,,NOUN,geography,United States,big city,,0.8571428571428571,53,18,73,3,0.0394736842105263,0.7464788732394366,1.0333333333333334,0.0434782608695652,,,-12.575130496162087,4.57894736842105,4.08,4.51724137931035,3.30769230769231,2.71428571428571,30.0,23.0,0.0,2.135152,3.637586,0.0,0.0,30.0,23.0,-0.3122328770921954,-1.4162925215677697,2.0305666187842775,-0.28430312005355907,0.9939366506097711,0.1948515982678991,0.8580226320768785,0.15922083312514346,-0.368478792358804,-0.5562984792358798,-1.2162947248581086,-1.624480069954835,0.05907596423753392,-0.9810714702958935,-1.1875420784618531,0.8115968721461783,-0.4289440310268439,0.9975477075341883,0.2880281237348094,0.855147754042035,0.2169946587518717,-0.4376685295896036,-0.3735838463429372,-1.2172754350691373,-1.2992155646523695,0.8831803329818886
984,TO IDLE,to idle,idle,to,VERB,,,,,0.8092105263157895,50,24,73,5,0.0641025641025641,0.6756756756756757,1.5333333333333334,2.1739130434782608,2.1523,2.0899,-15.854050836390083,2.52631578947368,2.32,4.60714285714286,2.76923076923077,1.71428571428571,30.0,23.0,1.0,3.278716,4.615121,1.3862943611198906,2.6390573296152584,30.0,23.0,0.18776712290780462,0.7141422610409258,-1.2483537214437188,-1.284303120053559,-1.0586949283375993,0.2847530761004098,-0.9019773679231218,-0.37924070533639664,0.775085207641196,0.4212365207641202,0.16999963626178194,1.0145772596604234,0.011143633410466314,0.5899858114236819,0.5987986041578542,-0.49895431466432444,-1.9377000057978433,-1.0625412576277744,0.4209197921186789,-0.8989552157956291,-0.5168494965392512,0.9206239549456928,0.2828825990380791,0.17013670861418612,0.8114316646124313,0.1665963136295408
985,TO SCORCH,to scorch,scorch,to,VERB,,,,,0.7794117647058824,39,28,67,2,0.0289855072463768,0.582089552238806,1.4,2.652173913043478,1.3979,1.3802,-16.462668938027843,2.94444444444444,3.36,4.71428571428571,1.88461538461538,3.9047619047619,30.0,23.0,1.0,,,0.6931471805599453,2.19722457733622,30.0,23.0,0.05443378957447109,1.1924031306061431,-1.8569718230814782,0.9061730704226312,-0.6405662733668391,0.39189593324325944,0.13802263207687826,-1.2638560899517868,,,-0.5231475442981633,0.572744507381385,-0.018655128199440818,0.17103720296512784,0.9998138594398293,-0.7422127938746668,1.3671940341767264,-0.6428935054651528,0.5792975338912276,0.13756017547208146,-1.7224506088032425,,,-0.5235693632274756,0.45806568656748,-0.27889248271522976
986,YOSEMITE,yosemite,yosemite,,NOUN,earth formation,land,national park,famous,0.8783068783068783,73,18,93,5,0.0510204081632653,0.8021978021978022,1.1428571428571428,0.0,,,-13.965561746931572,4.44444444444444,4.64,4.41379310344828,4.11538461538461,3.66666666666667,28.0,22.0,0.0,,,0.0,0.0,28.0,22.0,-0.20270906756838603,-1.459770782437335,0.6401353680147928,0.668077832327401,0.8594337266331609,0.09140332240582971,1.418022632076878,0.966913140817443,,,-1.2162947248581086,-1.624480069954835,0.08023998540155508,-0.6369351133477966,-1.2239980107602144,0.25585561075656704,1.0079664211360242,0.8625561229224338,0.13511168340268218,1.4132714262631094,1.3177608916885415,,,-1.2172754350691373,-1.2992155646523695,1.1995805390575807
987,TO TICKLE,to tickle,tickle,to,VERB,,,,,0.7265625,38,24,55,11,0.1666666666666666,0.6129032258064516,1.3548387096774193,1.434782608695652,2.3909,2.2068,-15.301372937235552,3.47368421052632,3.6,4.72413793103448,4.0,4.38095238095238,31.0,23.0,1.0,1.96361,2.639057,2.19722457733622,2.833213344056216,31.0,23.0,0.009272499251890443,-0.02498817374168283,-0.6956758222891875,1.3823635466131106,-0.11132650728495941,0.4017481499920299,0.3780226320768785,0.8515285254328333,-0.5400207923588041,-1.5548274792358798,0.9809298524781114,1.2087332741013812,-0.07150439290532318,0.02913525493884359,-0.020952244914289056,-0.2780545667276173,2.085649260258159,-0.1117309660145534,0.5938610043990521,0.37675603499539945,1.1605085726975948,-0.6414211917774251,-1.0441488729045036,0.9817207857140837,0.9667124345018249,-1.0689842197390313
988,TO REEK,to reek,reek,to,VERB,,,,,0.8272727272727273,35,14,56,5,0.081967213114754,0.7142857142857143,1.2758620689655171,2.3043478260869565,1.6721,1.6335,-17.927851488956478,2.78947368421053,2.32,4.51724137931035,1.46153846153846,3.0952380952381,29.0,23.0,1.0,,,2.4849066497880004,3.58351893845611,29.0,23.0,-0.06970414146001169,0.8445770436496216,-3.322154374010113,0.09664926089883075,-0.7955370336007492,0.1948515982678991,-0.9019773679231218,-1.6869330130287068,,,1.2686119249298917,1.959038868501275,0.029205834367404093,-0.21901839801352546,0.7081664010529385,-1.3278313913914468,0.145820149838312,-0.7984272877352073,0.2880281237348094,-0.8989552157956291,-2.299042445103405,,,1.2696348190057964,1.566786713355361,0.43662458758869654
989,TIGHT,tight,tight,,ADJ,,,,,0.7232704402515723,38,39,77,5,0.0609756097560975,0.4935064935064935,2.034482758620689,3.217391304347826,3.4146,3.2586,-10.324583314413427,2.72222222222222,3.04,4.82758620689655,2.65384615384615,3.28571428571429,29.0,23.0,0.0,3.801091,6.018593,2.19722457733622,3.871201010907891,29.0,23.0,0.6889165481951602,1.7576205219104912,4.281113800532937,0.287125451375021,-0.8627884955890592,0.5051964258540993,-0.18197736792312158,-0.4946253207210165,1.2974602076411959,1.82470852076412,0.9809298524781114,2.246720940953056,-0.0747964526537509,2.164654719078243,1.4737409793185274,1.7111177430340176,0.43320224027088294,-0.8659230800410894,0.7467774447311794,-0.18136763722567545,-0.6741018155302116,1.5410859812154296,1.2253882638294018,0.9817207857140837,1.7968671145333186,-1.1182002158270885
990,TRICKY,tricky,tricky,,ADJ,,,,,0.7579617834394905,42,32,77,6,0.072289156626506,0.5675675675675675,1.5,3.260869565217391,2.6096,2.5011,-12.5710272038422,1.84210526315789,1.92,4.79310344827586,2.19230769230769,3.76190476190476,30.0,23.0,0.0,2.957511,3.583519,1.0986122886681098,1.6094379124341005,30.0,23.0,0.15443378957447118,1.8010987827800562,2.0346699111041637,0.763315927565491,-1.7429054546533893,0.4707136672334098,-1.3019773679231217,-0.9561637822594768,0.45388020764119563,-0.6103654792358801,-0.11768243618999885,-0.015042157520734456,-0.04010510946583268,0.4852486593090432,1.5101969116168885,0.8132369164478594,1.1516574663523018,-1.7492375793484285,0.695805297953804,-1.2976149816678253,-1.3031110914940278,0.5391058785676672,-0.40989269595181627,-0.11777732467752701,-0.012030313906796193,-0.599567766509769
991,PHYLLIS,phyllis,phyllis,,NOUN,common names,girl,,,0.8333333333333334,55,21,80,6,0.0697674418604651,0.7236842105263158,1.1111111111111112,0.0,,,-12.979663458555832,3.84210526315789,2.48,3.3448275862069,3.11538461538462,2.52380952380952,27.0,16.0,0.0,2.053055,2.995732,0.0,1.9459101490553128,27.0,16.0,-0.23445509931441766,-1.459770782437335,1.6260336563905327,-0.47477931052974887,0.25709454534661047,-0.9775621948355506,-0.7419773679231216,-0.033086859182546835,-0.4505757923588041,-1.1981524792358802,-1.2162947248581086,0.32143007910047783,0.03526644042801019,-0.7366847820284042,-1.2239980107602144,0.6499091521168998,-0.7163261214594142,0.2580285918350202,-1.4450248666959609,-0.7394913094467503,-0.04509253956638292,-0.5351809889735072,-0.8046227491275812,-1.2172754350691373,0.2570711512184903,0.5272301011467362
992,NEBULOUS,nebulous,nebulous,,ADJ,,,,,0.832258064516129,51,23,78,3,0.037037037037037,0.6891891891891891,1.25,2.0,0.6021,0.6021,-14.12757353780664,2.31578947368421,2.24,3.37931034482759,3.07692307692308,2.95238095238095,24.0,16.0,0.0,,,,,24.0,16.0,-0.09556621042552882,0.5402292175626651,0.47812357713972453,-0.04620788195831915,-1.2692212441270692,-0.9430794362148607,-0.9819773679231214,-0.07154839764408649,,,,,0.03419117161080587,-0.30027998155074453,0.45297487496440886,0.1911011419749766,-0.06971641798612709,-1.2738324335418176,-1.394052719918585,-0.9786871689700679,-0.09750997923003601,,,,,0.5111549293864387
993,TO INSCRIBE,to inscribe,inscribe,to,VERB,,,,,0.7337662337662337,46,28,67,13,0.1625,0.6216216216216216,1.3103448275862069,2.5217391304347827,1.0,1.0,-15.497753044963998,3.05263157894737,3.08,4.37931034482759,3.5,2.61904761904762,29.0,23.0,1.0,,,,,29.0,23.0,-0.03522138283932197,1.0619683479974478,-0.8920559300176336,-0.3795412152916491,-0.5323791388639094,0.05692056378513932,-0.14197736792312154,0.3515285254328333,,,,,-0.06430065913908944,-0.11066961996389935,0.8904460625447455,-0.3565457029995018,-0.5726350762431217,-0.5343133178426506,0.08413953662530554,-0.1415016606384558,0.47908185707012574,,,,,-0.9612890501639072
994,AN OUTDOORSMAN,an outdoorsman,outdoorsman,an,NOUN,people,Sports,,,0.8571428571428571,72,15,84,11,0.1157894736842105,0.8275862068965517,1.0,1.3478260869565215,0.699,0.699,-17.73310736945011,4.0,3.84,4.51724137931035,3.64,3.76190476190476,30.0,23.0,1.0,,,,,30.0,23.0,-0.3455662104255288,-0.11194469548081343,-3.1274102545037454,0.763315927565491,0.41498928218872067,0.1948515982678991,0.6180226320768782,0.49152852543283343,,,,,0.05907596423753392,-1.085808622410532,-0.09386410951101194,-1.2499941430105697,1.1516574663523018,0.41649697377056055,0.2880281237348094,0.615951894518717,0.6698813374458172,,,,,0.8831803329818886
995,TONI,toni,toni,,NOUN,common names,girl,,,0.8104575163398693,47,27,77,2,0.0253164556962025,0.6351351351351351,1.16,0.0625,,,-12.807298748905554,3.94736842105263,2.24,3.55172413793103,3.03846153846154,2.66666666666667,25.0,16.0,0.0,0.223144,2.833213,,,25.0,16.0,-0.1855662104255289,-1.397270782437335,1.7983983660408107,-0.33192216767259897,0.36235770324135075,-0.7706656431114207,-0.9819773679231214,-0.1100099361056266,-2.280486792358804,-1.3606714792358798,,,0.01239062343454611,-0.5830702922602683,-1.17159260808132,0.7188015774756422,-0.5007895536349751,0.36367417979204725,-1.1391919860317197,-0.9786871689700679,-0.14992741889368974,-2.7086967333205387,-0.9137628517703277,,,0.18523870193256858
996,FAR-FLUNG,far-flung,far-flung,,ADJ,,,,,0.7924528301886793,45,32,81,1,0.0121951219512195,0.5844155844155844,1.28,2.1,,,-14.402018622845612,1.76470588235294,1.6,4.27586206896552,2.65384615384615,3.47619047619048,25.0,20.0,1.0,,,,,25.0,20.0,-0.06556621042552879,0.6402292175626652,0.20367849210075306,0.4776016418512108,-1.8203048354583393,-0.04652771207693096,-1.6219773679231215,-0.4946253207210165,,,,,-0.005614062716643886,-0.2060165446475699,0.5368235192506401,0.08140822644439565,0.7205843307034532,-1.8269181587285892,-0.068776903706823,-1.6165427943655821,-0.6741018155302116,,,,,-0.08392973087211231
997,SAGE,sage,sage,,NOUN,food,seasoning / condiments,spice,,0.875,56,9,63,8,0.1126760563380281,0.8615384615384616,1.9666666666666663,2.0,1.9542,1.8062,-10.993791547074876,3.73684210526316,3.84,4.55172413793103,3.61538461538462,2.35,30.0,21.0,0.0,2.47092,2.995732,2.8903717578961645,3.1354942159291497,30.0,21.0,0.6211004562411375,0.5402292175626651,3.6119055678714886,-0.648588834339269,0.15183138745188085,0.22933435688857973,0.6180226320768782,0.46691314081745316,-0.03271079235880414,-1.1981524792358802,1.6740770330380559,1.5110141459743147,0.07693310709467682,1.9515687889139792,0.45297487496440886,1.443642003298042,-0.9785622789791298,0.1523830038780038,0.3390002705121716,0.615951894518717,0.6363341760610862,-0.038852939952777686,-0.8046227491275812,1.6754268575557447,1.2084685636766954,1.1501430068582545
998,IMHOTEP,imhotep,imhotep,,NOUN,famous people,"Politicians,history",,,0.8702702702702703,70,19,91,5,0.0520833333333333,0.7865168539325843,1.0,0.0,,,-16.14467152954674,3.78947368421053,2.76,2.17241379310345,3.03846153846154,3.28571428571429,17.0,12.0,0.0,,,,,17.0,12.0,-0.3455662104255288,-1.459770782437335,-1.5389744146003768,0.287125451375021,0.20446296639925077,-2.1499759879390004,-0.46197736792312183,-0.1100099361056266,,,,,0.07220337736494709,-1.085808622410532,-1.2239980107602144,-0.6151124566159113,0.43320224027088294,0.20520579785651713,-3.1780778571267314,-0.46042947333621315,-0.14992741889368974,,,,,1.079433974318028
999,AN ONION,an onion,onion,an,NOUN,food,vegetable,bulb,,0.8241758241758241,60,27,90,5,0.0526315789473684,0.6896551724137931,1.1333333333333333,0.1304347826086956,2.3365,2.1847,-15.009450300228526,4.73684210526316,4.88,4.82758620689655,3.38461538461538,2.57142857142857,30.0,23.0,1.0,2.474435,3.828641,1.3862943611198906,0.6931471805599453,30.0,23.0,-0.21223287709219552,-1.3293359998286394,-0.4037531852821612,-0.4271602629106992,1.1518313874518809,0.5051964258540993,1.6580226320768783,0.23614391004821345,-0.029195792358803985,-0.36524347923587985,0.16999963626178194,-0.9313328893948897,0.026108931270500957,-0.6668600139519789,-1.1146302138651303,-0.16137605103064626,-0.6444805988512683,1.1560160894697282,0.7467774447311794,1.6524672857864275,0.3218295380791652,-0.034677923877471206,-0.24528031069227502,0.17013670861418612,-0.7448550512584287,0.3903261658255221
1000,TO SKI,to ski,ski,to,VERB,,,,,0.7770700636942676,49,27,73,8,0.0987654320987654,0.6447368421052632,1.1071428571428572,0.391304347826087,2.617,2.3483,-15.36534101739149,4.21052631578947,4.04,4.72413793103448,4.0,4.0,28.0,23.0,1.0,2.220109,3.610918,2.4849066497880004,2.8903717578961645,28.0,23.0,-0.2384233532826716,-1.068466434611248,-0.7596439024451254,1.001411165660731,0.6255155979781906,0.4017481499920299,0.8180226320768784,0.8515285254328333,-0.28352179235880426,-0.5829664792358802,1.2686119249298917,1.2658916879413296,-0.020996829211055612,-0.7491534906134801,-0.895894620074962,-0.3036219592433271,1.5108850793930189,0.6277881496846041,0.5938610043990521,0.8152817774548153,1.1605085726975948,-0.3367590443236589,-0.39149281856942647,1.2696348190057964,1.0124261999614201,-0.3139007014700916
1001,TO PERSPIRE,to perspire,perspire,to,VERB,,,,,0.7763157894736842,35,33,83,1,0.0119047619047619,0.5147058823529411,1.2,2.095238095238096,1.0792,1.0,-16.57848049175947,3.57894736842105,3.84,4.75862068965517,2.07692307692308,2.9047619047619,30.0,21.0,1.0,2.110213,2.833213,,,30.0,21.0,-0.14556621042552886,0.6354673128007609,-1.9727833768131067,-0.09382692957736882,-0.0060633493902293445,0.4362309086127194,0.6180226320768782,-1.0715483976440865,-0.39341779235880425,-1.3606714792358798,,,-0.021751103431638996,-0.4573857097227022,0.5328307266655818,-0.7885014966916435,-0.141561940594273,-0.006085378057536578,0.6448331511764274,0.615951894518717,-1.4603634104849743,-0.4672903577267486,-0.9137628517703277,,,-0.32517703298481687
1002,TO BURGLE,to burgle,burgle,to,VERB,,,,,0.8053691275167785,48,23,72,6,0.0769230769230769,0.676056338028169,1.0434782608695652,2.5,0.9542,0.8451,-17.3419183989339,2.94736842105263,2.28,3.44827586206897,1.69230769230769,3.85714285714286,23.0,16.0,1.0,,,,,23.0,16.0,-0.30208794955596363,1.040229217562665,-2.7362212839875344,0.8585540228035908,-0.6376422967586493,-0.8741139189734803,-0.9419773679231218,-1.4561637822594766,,,,,0.007302234611455294,-0.9491949457392649,0.8722180963955647,-1.0936398811252228,1.2953485115685943,-0.6399589057996772,-1.2921084263638325,-0.9388211923828487,-1.9845378071214965,,,,,0.10916774832021219
1003,FOAMY,foamy,foamy,,ADJ,,,,,0.8057553956834532,39,25,73,2,0.0266666666666666,0.609375,1.1333333333333333,1.7826086956521738,1.1761,1.1139,-14.603490966627731,3.42105263157895,4.04,4.58620689655172,3.34615384615385,2.85714285714286,30.0,23.0,0.0,,,,,30.0,23.0,-0.21223287709219552,0.3228379132148389,0.0022061483186330832,-0.14144597719640917,-0.16395808623232933,0.26381711550926923,0.8180226320768784,0.19768237158668311,,,,,0.007688502778130046,-0.6668600139519789,0.27069521347260195,0.0008817750958425361,-0.21340746320240483,-0.1645537599930667,0.3899724172895469,0.8152817774548153,0.2694120984155248,,,,,0.11494242254630574
1004,TO POWDER,to powder,powder,to,VERB,,,,,0.8,50,28,82,5,0.057471264367816,0.6410256410256411,1.5172413793103448,1.5217391304347827,2.9133,2.7185,-15.386380739355465,3.26315789473684,3.44,4.6551724137931,3.34615384615385,2.23809523809524,29.0,23.0,1.0,3.01021,5.393628,1.3862943611198906,1.9459101490553128,29.0,23.0,0.17167516888481593,0.06196834799744777,-0.7806836244091002,-0.7604935962440291,-0.3218528230744395,0.3327826327506491,0.21802263207687833,0.19768237158668311,0.5065792076411957,1.1997435207641196,0.16999963626178194,0.32143007910047783,0.001933107094676867,0.5394230483338559,0.05195961968243383,-0.312031322609603,-1.147399257108263,-0.32302214192860706,0.49191671084429883,0.21729212864652078,0.2694120984155248,0.6017002376437887,0.8056912176494213,0.17013670861418612,0.2570711512184903,0.028899776577521265
1005,A SKILLET,a skillet,skillet,a,NOUN,household item,kitchen item,food preparation,,0.7,38,25,53,14,0.208955223880597,0.6031746031746031,1.0740740740740742,1.565217391304348,1.7993,1.5185,-14.85454111207401,4.63157894736842,4.72,4.82758620689655,3.46153846153846,2.55,27.0,23.0,1.0,1.75642,2.70805,0.6931471805599453,0.6931471805599453,27.0,23.0,-0.27149213635145464,0.10544660886701296,-0.24884399712764527,-0.4485888343392692,1.046568229557141,0.5051964258540993,1.4980226320768781,0.3130669869712932,-0.747210792358804,-1.48583447923588,-0.5231475442981633,-0.9313328893948897,-0.09806689290532322,-0.8530593954891132,0.08841555198079518,-0.09946042048207497,-0.6768110840249304,1.0503705015127016,0.7467774447311794,1.4930033794375488,0.426664417406472,-0.8875155248194482,-0.9978164249960683,-0.5235693632274756,-0.7448550512584287,-1.4660911971301254
1006,JAMIE,jamie,jamie,,NOUN,common names,Ambiguous,,,0.7857142857142857,49,16,61,14,0.1866666666666666,0.7538461538461538,1.1428571428571428,0.0,,,-11.69819144654631,3.84210526315789,2.66666666666667,3.58620689655172,3.19230769230769,2.76190476190476,28.0,20.0,0.0,0.485508,3.583519,,,28.0,20.0,-0.20270906756838603,-1.459770782437335,2.907505668400054,-0.23668407243450895,0.25709454534661047,-0.7361828844907303,-0.5553107012564515,0.04383621774052315,-2.0181227923588043,-0.6103654792358801,,,-0.012352607191037479,-0.6369351133477966,-1.2239980107602144,1.1621005114491436,-0.35709850841869734,0.2580285918350202,-1.088219839254343,-0.5534500853730553,0.059742339760910576,-2.3970683072660126,-0.40989269595181627,,,-0.1846703625235718
1007,A SWIMMER,a swimmer,swimmer,a,NOUN,people,Sports,,,0.8145695364238411,56,17,67,11,0.141025641025641,0.7671232876712328,1.206896551724138,0.8695652173913043,2.281,1.9494,-15.460458401652792,4.42105263157895,4.44,4.82758620689655,3.73076923076923,3.33333333333333,29.0,23.0,1.0,2.07422,3.78419,1.3862943611198906,1.791759469228055,29.0,23.0,-0.13866965870139092,-0.5902055650460306,-0.8547612867064274,0.3347444989940609,0.8360419137676702,0.5051964258540993,1.2180226320768788,0.5822977562020633,-0.4294107923588042,-0.40969447923587987,0.16999963626178194,0.16727939927322,0.016502643518517934,-0.43571595411277697,-0.4948793647929869,-0.34163941251921,0.5050477628790141,0.8390793255986573,0.7467774447311794,1.213941543327012,0.7935864950520335,-0.5100418096751126,-0.2751315077989071,0.17013670861418612,0.1337855743514958,0.24671303102499287
1008,APATHETIC,apathetic,apathetic,,ADJ,,,,,0.782608695652174,55,23,71,12,0.144578313253012,0.7051282051282052,1.1785714285714286,2.9545454545454546,1.2788,1.2553,-14.173439295162929,1.52631578947368,1.84,4.31034482758621,2.07692307692308,1.76190476190476,28.0,22.0,0.0,1.719786,2.484907,0.6931471805599453,0.0,28.0,22.0,-0.16699478185410022,1.4947746721081197,0.4322578197834357,-1.236684072434509,-2.0586949283375993,-0.01204495345624057,-1.3819773679231215,-1.0715483976440865,-0.7838447923588041,-1.7089774792358798,-0.5231475442981633,-1.624480069954835,-0.01545819725314923,-0.5247167360821123,1.2533482976966155,0.17276906418711938,-1.8658544831896966,-2.0661743432194988,-0.017804756929446382,-1.3773469348422644,-1.4603634104849743,-0.931028338163053,-1.1476687494874225,-0.5235693632274756,-1.2992155646523695,-0.23109865363250415
1009,TO RUE,to rue,rue,to,VERB,,,,,0.8415300546448088,64,26,90,3,0.032258064516129,0.7111111111111111,1.12,2.0,1.959,1.8062,-16.24454372443091,2.21052631578947,1.92,3.55172413793103,2.24,2.85714285714286,25.0,21.0,1.0,2.154665,3.044522,2.9444389791664403,4.07753744390572,25.0,21.0,-0.2255662104255287,0.5402292175626651,-1.6388466094845437,-0.14144597719640917,-1.3744844020218094,-0.7706656431114207,-1.3019773679231217,-0.9084714745671665,-0.3489657923588041,-1.1493624792358799,1.7281442543083316,2.4530573739508847,0.04346316173948561,-0.7087548747978337,0.45297487496440886,-0.6550303594478275,-0.21340746320240483,-1.379478021498845,-1.1391919860317197,-1.2976149816678253,-1.2381134663110962,-0.41449154845803854,-0.7718576840709439,1.72953767374993,1.9618894563051588,0.6497703448932647
1010,BARBRA STREISAND,barbra streisand,barbra streisand,,NOUN,famous people,"Bands,singers",,,0.8983957219251337,74,12,94,7,0.0693069306930693,0.8604651162790697,1.0357142857142858,0.0,,,-16.192368451110816,4.88888888888889,4.68,4.64285714285714,3.42307692307692,2.85714285714286,28.0,22.0,1.0,,,,,28.0,22.0,-0.309851924711243,-1.459770782437335,-1.5866713361644518,-0.14144597719640917,1.3038781710776108,0.32046736181468916,1.458022632076878,0.2746054485097531,,,,,0.10032882901981055,-0.9735902451448479,-1.2239980107602144,-0.6341764321556951,-0.21340746320240483,1.308615272074317,0.47371237270952277,1.4531374028503292,0.3742469777428183,,,,,1.4999069378727443
1011,SYLVIA,sylvia,sylvia,,NOUN,common names,girl,,,0.7791411042944786,59,18,68,18,0.2093023255813953,0.7662337662337663,1.1923076923076923,0.0526315789473684,,,-12.15139135460948,3.84210526315789,2.68,3.53571428571429,3.19230769230769,2.85714285714286,26.0,19.0,0.0,1.58412,3.178054,0.0,0.0,26.0,19.0,-0.15325851811783653,-1.4071392034899666,2.4543057603368847,-0.14144597719640917,0.25709454534661047,-0.7866754953281605,-0.5419773679231215,0.04383621774052315,-0.9195107923588042,-1.01583047923588,-1.2162947248581086,-1.624480069954835,-0.018925788610844596,-0.4815558217491571,-1.1798671453464085,0.9809611070885919,-0.21340746320240483,0.2580285918350202,-1.1628576256069163,-0.540161426510652,0.059742339760910576,-1.0921685176431395,-0.682183884785376,-1.2172754350691373,-1.2992155646523695,-0.2829388314351162
1012,TO REMIT,to remit,remit,to,VERB,,,,,0.7272727272727273,44,43,84,5,0.0561797752808988,0.5057471264367817,1.148148148148148,2.263157894736842,0.9031,0.7782,-15.498046539654393,1.94736842105263,1.84,3.96551724137931,2.65384615384615,2.38095238095238,27.0,19.0,1.0,,,,,27.0,19.0,-0.1974180622773809,0.8033871122995071,-0.8923494247080281,-0.617636453386889,-1.6376422967586493,-0.3568725396631405,-1.3819773679231215,-0.4946253207210165,,,,,-0.07079416563259588,-0.6203101685676958,0.6736292020334382,-0.35666300984898514,-0.9318626892838385,-1.6435919913914017,-0.5275262247032068,-1.3773469348422644,-0.6741018155302116,,,,,-1.0583663861189483
1013,A FLOWERPOT,a flowerpot,flowerpot,a,NOUN,container,,,,0.8263473053892215,53,26,85,3,0.034090909090909,0.6708860759493671,1.0,0.8695652173913043,1.1761,1.0792,-17.222281822508354,4.57894736842105,4.72,4.86206896551724,3.88461538461538,2.04761904761905,30.0,23.0,1.0,,,,,30.0,23.0,-0.3455662104255288,-0.5902055650460306,-2.616584707561989,-0.9509697867202189,0.9939366506097711,0.5396791844747897,1.4980226320768781,0.7361439100482134,,,,,0.028280412483898343,-1.085808622410532,-0.4948793647929869,-1.0458223555522954,-1.434781347540833,0.9975477075341883,0.797749591508556,1.4930033794375488,1.0032562537066343,,,,,0.4227896139615703
1014,TO SURPRISE,to surprise,surprise,to,VERB,,,,,0.6954022988505747,54,30,67,23,0.2555555555555555,0.6428571428571429,1.4,2.4782608695652173,3.6566,3.4376,-13.726897236564424,2.42105263157895,3.12,4.82758620689655,3.88461538461538,4.38095238095238,30.0,23.0,1.0,4.000492,6.401917,1.0986122886681098,0.6931471805599453,30.0,23.0,0.05443378957447109,1.0184900871278824,0.8787998783819404,1.3823635466131106,-1.1639580862323293,0.5051964258540993,-0.10197736792312151,0.7361439100482134,1.4968612076411962,2.20803252076412,-0.11768243618999885,-0.9313328893948897,-0.10266459405474848,0.17103720296512784,0.8539901302463839,0.3512473936778514,2.085649260258159,-1.168186845584791,0.7467774447311794,-0.10163568405123612,1.0032562537066343,1.7779287636996832,1.4828106003280772,-0.11777732467752701,-0.7448550512584287,-1.5348264143120856
